Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month
200710,33,68,24,21,0,8,0,1,2,2,6382,0,6382,2007,10
200710,33,68,24,21,0,8,1,1,2,2,6920,1,6920,2007,10
200710,34,28,29,26,0,8,0,0,2,2,19528,0,19528,2007,10
200710,34,28,29,26,0,8,1,0,2,2,18970,1,18970,2007,10
200710,35,33,30,31,0,8,0,1,2,2,7497,0,7497,2007,10
200710,35,33,30,31,0,8,1,1,2,2,7168,1,7168,2007,10
200710,36,52,10,10,0,8,0,1,2,1,2540,0,2540,2007,10
200710,36,52,10,10,0,8,1,1,2,1,2991,1,2991,2007,10
200710,39,34,33,32,1,0,0,1,0,0,8688,0,8688,2007,10
200710,39,34,33,32,1,0,1,1,0,0,8092,1,8092,2007,10
200710,41,11,35,11,0,8,0,0,0,0,20845,0,20845,2007,10
200710,41,11,35,11,0,8,1,0,0,0,20275,1,20275,2007,10
200710,42,36,36,34,1,4,0,1,0,0,12304,0,12304,2007,10
200710,42,36,36,34,1,4,1,1,0,0,11759,1,11759,2007,10
200710,43,35,37,33,1,0,0,1,0,0,3721,0,3721,2007,10
200710,43,35,37,33,1,0,1,1,0,0,4452,1,4452,2007,10
200710,45,37,39,35,1,4,0,1,0,6,18980,0,18980,2007,10
200710,45,37,39,35,1,4,1,1,0,6,17876,1,17876,2007,10
200710,46,71,55,56,0,8,0,1,2,1,895,0,895,2007,10
200710,46,71,55,56,0,8,1,1,2,1,919,1,919,2007,10
200710,48,42,40,39,1,5,0,1,0,6,5857,0,5857,2007,10
200710,48,42,40,39,1,5,1,1,0,6,7355,1,7355,2007,10
200710,49,32,41,30,0,8,0,1,0,0,167,0,167,2007,10
200710,49,32,41,30,0,8,1,1,0,0,166,1,166,2007,10
200710,50,72,42,63,0,8,0,1,4,4,6372,0,6372,2007,10
200710,50,72,42,63,0,8,1,1,4,4,6631,1,6631,2007,10
200710,51,45,43,42,0,8,0,1,2,2,50329,0,50329,2007,10
200710,51,45,43,42,0,8,1,1,2,2,51082,1,51082,2007,10
200710,51,45,43,42,1,0,0,1,0,0,6482,0,6482,2007,10
200710,51,45,43,42,1,0,1,1,0,0,7045,1,7045,2007,10
200710,52,49,44,45,1,0,0,1,0,0,9305,0,9305,2007,10
200710,52,49,44,45,1,0,1,1,0,0,10397,1,10397,2007,10
200710,53,50,45,46,1,1,0,1,0,0,4982,0,4982,2007,10
200710,53,50,45,46,1,1,1,1,0,0,6372,1,6372,2007,10
200710,56,56,48,50,1,0,0,1,0,6,12962,0,12962,2007,10
200710,56,56,48,50,1,0,1,1,0,6,15532,1,15532,2007,10
200710,57,47,24,21,0,8,0,1,2,2,5438,0,5438,2007,10
200710,57,47,24,21,0,8,1,1,2,2,5894,1,5894,2007,10
200710,57,47,57,55,0,8,0,1,4,5,93943,0,93943,2007,10
200710,57,47,57,55,0,8,1,1,4,5,92711,1,92711,2007,10
200710,57,47,57,55,1,2,0,1,4,5,6869,0,6869,2007,10
200710,57,47,57,55,1,2,1,1,4,5,6643,1,6643,2007,10
200710,58,65,49,59,0,8,0,0,2,1,54503,0,54503,2007,10
200710,58,65,49,59,0,8,1,0,2,1,54732,1,54732,2007,10
200710,58,65,49,59,0,8,2,0,2,1,2,2,4,2007,10
200710,60,57,51,51,0,8,0,0,2,1,4769,0,4769,2007,10
200710,60,57,51,51,0,8,1,0,2,1,5148,1,5148,2007,10
200710,62,58,53,52,1,3,0,1,0,0,4390,0,4390,2007,10
200710,62,58,53,52,1,3,1,1,0,0,4674,1,4674,2007,10
200710,64,62,55,56,0,8,0,1,2,1,72422,0,72422,2007,10
200710,64,62,55,56,0,8,1,1,2,1,72780,1,72780,2007,10
200710,65,61,56,55,0,8,0,1,2,1,59504,0,59504,2007,10
200710,65,61,56,55,0,8,1,1,2,1,59655,1,59655,2007,10
200710,66,61,57,55,0,8,0,1,0,6,10466,0,10466,2007,10
200710,66,61,57,55,0,8,1,1,0,6,1115,1,1115,2007,10
200710,66,61,57,55,0,8,0,1,4,4,26535,0,26535,2007,10
200710,66,61,57,55,0,8,1,1,4,4,24816,1,24816,2007,10
200710,66,61,57,55,0,8,2,1,4,4,319,2,638,2007,10
200710,66,61,57,55,0,8,0,0,4,5,48797,0,48797,2007,10
200710,66,61,57,55,0,8,0,1,4,5,374340,0,374340,2007,10
200710,66,61,57,55,0,8,1,0,4,5,49501,1,49501,2007,10
200710,66,61,57,55,0,8,1,1,4,5,377299,1,377299,2007,10
200710,66,61,57,55,0,8,2,1,4,5,5438,2,10876,2007,10
200710,66,61,57,55,1,0,0,1,0,6,73041,0,73041,2007,10
200710,66,61,57,55,1,0,1,1,0,6,79630,1,79630,2007,10
200710,66,61,57,55,1,0,2,1,0,6,3729,2,7458,2007,10
200710,66,61,57,55,1,1,0,1,0,6,6378,0,6378,2007,10
200710,66,61,57,55,1,1,1,1,0,6,8976,1,8976,2007,10
200710,66,61,57,55,1,1,2,1,0,6,868,2,1736,2007,10
200710,66,61,57,55,1,2,0,1,4,5,13507,0,13507,2007,10
200710,66,61,57,55,1,2,1,1,4,5,13885,1,13885,2007,10
200710,66,61,57,55,1,2,2,1,4,5,39,2,78,2007,10
200710,66,61,57,55,1,4,0,1,0,6,33893,0,33893,2007,10
200710,66,61,57,55,1,4,1,1,0,6,31373,1,31373,2007,10
200710,66,61,57,55,1,4,2,1,0,6,858,2,1716,2007,10
200710,66,61,57,55,1,5,0,1,0,6,7552,0,7552,2007,10
200710,66,61,57,55,1,5,1,1,0,6,8338,1,8338,2007,10
200710,66,61,57,55,1,5,2,1,0,6,70,2,140,2007,10
200710,67,64,58,58,0,8,0,0,0,0,33433,0,33433,2007,10
200710,67,64,58,58,0,8,1,0,0,0,33713,1,33713,2007,10
200710,68,63,59,57,1,4,0,1,0,0,9614,0,9614,2007,10
200710,68,63,59,57,1,4,1,1,0,0,9477,1,9477,2007,10
200711,1,23,1,22,1,4,0,1,0,0,3471,0,3471,2007,9
200711,1,23,1,22,1,4,1,1,0,0,3665,1,3665,2007,9
200711,4,6,4,6,1,2,0,1,4,4,20070,0,20070,2007,9
200711,4,6,4,6,1,2,1,1,4,4,18702,1,18702,2007,9
200711,6,15,5,15,1,0,0,1,0,6,6991,0,6991,2007,9
200711,6,15,5,15,1,0,1,1,0,6,6539,1,6539,2007,9
200711,7,7,6,7,1,4,0,1,0,0,6794,0,6794,2007,9
200711,7,7,6,7,1,4,1,1,0,0,7203,1,7203,2007,9
200711,9,46,8,43,1,1,0,1,0,6,6047,0,6047,2007,9
200711,9,46,8,43,1,1,1,1,0,6,7453,1,7453,2007,9
200711,10,30,9,28,0,8,0,0,2,1,7809,0,7809,2007,9
200711,10,30,9,28,0,8,1,0,2,1,7791,1,7791,2007,9
200711,11,10,10,10,0,8,0,1,2,1,36784,0,36784,2007,9
200711,11,10,10,10,0,8,1,1,2,1,39741,1,39741,2007,9
200711,11,10,10,10,0,8,2,1,2,1,1690,2,3380,2007,9
200711,11,10,10,10,1,2,0,1,2,1,4450,0,4450,2007,9
200711,11,10,10,10,1,2,1,1,2,1,4953,1,4953,2007,9
200711,11,10,10,10,1,2,2,1,2,1,385,2,770,2007,9
200711,11,10,10,10,1,5,0,1,0,0,13543,0,13543,2007,9
200711,11,10,10,10,1,5,1,1,0,0,14774,1,14774,2007,9
200711,11,10,10,10,1,5,2,1,0,0,205,2,410,2007,9
200711,12,43,11,40,1,0,0,1,0,6,5875,0,5875,2007,9
200711,12,43,11,40,1,0,1,1,0,6,6018,1,6018,2007,9
200711,14,4,13,4,0,8,0,1,4,4,145173,0,145173,2007,9
200711,14,4,13,4,0,8,1,1,4,4,145644,1,145644,2007,9
200711,15,40,13,4,0,8,0,1,4,4,3985,0,3985,2007,9
200711,15,40,13,4,0,8,1,1,4,4,3666,1,3666,2007,9
200711,16,3,14,3,0,8,0,1,1,7,8,0,8,2007,9
200711,17,48,15,44,1,0,0,1,0,0,4551,0,4551,2007,9
200711,17,48,15,44,1,0,1,1,0,0,3844,1,3844,2007,9
200711,21,12,18,12,1,4,0,1,0,0,14826,0,14826,2007,9
200711,21,12,18,12,1,4,1,1,0,0,16223,1,16223,2007,9
200711,23,19,20,18,1,0,0,1,0,0,17223,0,17223,2007,9
200711,23,19,20,18,1,0,1,1,0,0,19329,1,19329,2007,9
200711,24,16,21,16,1,0,0,1,0,0,8628,0,8628,2007,9
200711,24,16,21,16,1,0,1,1,0,0,10367,1,10367,2007,9
200711,28,22,24,21,0,8,0,1,2,2,65893,0,65893,2007,9
200711,28,22,24,21,0,8,1,1,2,2,66383,1,66383,2007,9
200711,29,14,25,14,1,0,0,1,0,6,12088,0,12088,2007,9
200711,29,14,25,14,1,0,1,1,0,6,13957,1,13957,2007,9
200711,33,68,24,21,0,8,0,1,2,2,5673,0,5673,2007,9
200711,33,68,24,21,0,8,1,1,2,2,6862,1,6862,2007,9
200711,34,28,29,26,0,8,0,0,2,2,17153,0,17153,2007,9
200711,34,28,29,26,0,8,1,0,2,2,16472,1,16472,2007,9
200711,35,33,30,31,0,8,0,1,2,2,6892,0,6892,2007,9
200711,35,33,30,31,0,8,1,1,2,2,6993,1,6993,2007,9
200711,36,52,10,10,0,8,0,1,2,1,2455,0,2455,2007,9
200711,36,52,10,10,0,8,1,1,2,1,3027,1,3027,2007,9
200711,39,34,33,32,1,0,0,1,0,0,7937,0,7937,2007,9
200711,39,34,33,32,1,0,1,1,0,0,8104,1,8104,2007,9
200711,41,11,35,11,0,8,0,0,0,0,16929,0,16929,2007,9
200711,41,11,35,11,0,8,1,0,0,0,17180,1,17180,2007,9
200711,42,36,36,34,1,4,0,1,0,0,8284,0,8284,2007,9
200711,42,36,36,34,1,4,1,1,0,0,8385,1,8385,2007,9
200711,43,35,37,33,1,0,0,1,0,0,3763,0,3763,2007,9
200711,43,35,37,33,1,0,1,1,0,0,3717,1,3717,2007,9
200711,45,37,39,35,1,4,0,1,0,6,17333,0,17333,2007,9
200711,45,37,39,35,1,4,1,1,0,6,17013,1,17013,2007,9
200711,46,71,55,56,0,8,0,1,2,1,928,0,928,2007,9
200711,46,71,55,56,0,8,1,1,2,1,982,1,982,2007,9
200711,48,42,40,39,1,5,0,1,0,6,5499,0,5499,2007,9
200711,48,42,40,39,1,5,1,1,0,6,6771,1,6771,2007,9
200711,50,72,42,63,0,8,0,1,4,4,3498,0,3498,2007,9
200711,50,72,42,63,0,8,1,1,4,4,3692,1,3692,2007,9
200711,51,45,43,42,0,8,0,1,2,2,43977,0,43977,2007,9
200711,51,45,43,42,0,8,1,1,2,2,44417,1,44417,2007,9
200711,51,45,43,42,1,0,0,1,0,0,6296,0,6296,2007,9
200711,51,45,43,42,1,0,1,1,0,0,6278,1,6278,2007,9
200711,52,49,44,45,1,0,0,1,0,0,9353,0,9353,2007,9
200711,52,49,44,45,1,0,1,1,0,0,8851,1,8851,2007,9
200711,53,50,45,46,1,1,0,1,0,0,5278,0,5278,2007,9
200711,53,50,45,46,1,1,1,1,0,0,4910,1,4910,2007,9
200711,56,56,48,50,1,0,0,1,0,6,13877,0,13877,2007,9
200711,56,56,48,50,1,0,1,1,0,6,15376,1,15376,2007,9
200711,57,47,24,21,0,8,0,1,2,2,4139,0,4139,2007,9
200711,57,47,24,21,0,8,1,1,2,2,4363,1,4363,2007,9
200711,57,47,57,55,0,8,0,1,4,5,88157,0,88157,2007,9
200711,57,47,57,55,0,8,1,1,4,5,86949,1,86949,2007,9
200711,57,47,57,55,1,2,0,1,4,5,6617,0,6617,2007,9
200711,57,47,57,55,1,2,1,1,4,5,6237,1,6237,2007,9
200711,58,65,49,59,0,8,0,0,2,1,67056,0,67056,2007,9
200711,58,65,49,59,0,8,1,0,2,1,66531,1,66531,2007,9
200711,58,65,49,59,0,8,2,0,2,1,4,2,8,2007,9
200711,60,57,51,51,0,8,0,0,2,1,5440,0,5440,2007,9
200711,60,57,51,51,0,8,1,0,2,1,4751,1,4751,2007,9
200711,62,58,53,52,1,3,0,1,0,0,4432,0,4432,2007,9
200711,62,58,53,52,1,3,1,1,0,0,4845,1,4845,2007,9
200711,64,62,55,56,0,8,0,1,2,1,63197,0,63197,2007,9
200711,64,62,55,56,0,8,1,1,2,1,65085,1,65085,2007,9
200711,65,61,56,55,0,8,0,1,2,1,51040,0,51040,2007,9
200711,65,61,56,55,0,8,1,1,2,1,51379,1,51379,2007,9
200711,66,61,57,55,0,8,0,1,0,6,4729,0,4729,2007,9
200711,66,61,57,55,0,8,1,1,0,6,784,1,784,2007,9
200711,66,61,57,55,0,8,0,1,4,4,24586,0,24586,2007,9
200711,66,61,57,55,0,8,1,1,4,4,23588,1,23588,2007,9
200711,66,61,57,55,0,8,2,1,4,4,282,2,564,2007,9
200711,66,61,57,55,0,8,0,0,4,5,45921,0,45921,2007,9
200711,66,61,57,55,0,8,0,1,4,5,351116,0,351116,2007,9
200711,66,61,57,55,0,8,1,0,4,5,45496,1,45496,2007,9
200711,66,61,57,55,0,8,1,1,4,5,360460,1,360460,2007,9
200711,66,61,57,55,0,8,2,1,4,5,4795,2,9590,2007,9
200711,66,61,57,55,1,0,0,1,0,6,70434,0,70434,2007,9
200711,66,61,57,55,1,0,1,1,0,6,68674,1,68674,2007,9
200711,66,61,57,55,1,0,2,1,0,6,3208,2,6416,2007,9
200711,66,61,57,55,1,1,0,1,0,6,7282,0,7282,2007,9
200711,66,61,57,55,1,1,1,1,0,6,7621,1,7621,2007,9
200711,66,61,57,55,1,1,2,1,0,6,694,2,1388,2007,9
200711,66,61,57,55,1,2,0,1,4,5,12785,0,12785,2007,9
200711,66,61,57,55,1,2,1,1,4,5,12899,1,12899,2007,9
200711,66,61,57,55,1,4,0,1,0,6,26993,0,26993,2007,9
200711,66,61,57,55,1,4,1,1,0,6,27060,1,27060,2007,9
200711,66,61,57,55,1,4,2,1,0,6,1116,2,2232,2007,9
200711,66,61,57,55,1,5,0,1,0,6,8471,0,8471,2007,9
200711,66,61,57,55,1,5,1,1,0,6,8765,1,8765,2007,9
200711,66,61,57,55,1,5,2,1,0,6,36,2,72,2007,9
200711,67,64,58,58,0,8,0,0,0,0,35546,0,35546,2007,9
200711,67,64,58,58,0,8,1,0,0,0,36424,1,36424,2007,9
200711,68,63,59,57,1,4,0,1,0,0,7723,0,7723,2007,9
200711,68,63,59,57,1,4,1,1,0,0,7894,1,7894,2007,9
200712,1,23,1,22,1,4,0,1,0,0,2959,0,2959,2007,2
200712,1,23,1,22,1,4,1,1,0,0,3258,1,3258,2007,2
200712,4,6,4,6,1,2,0,1,4,4,21267,0,21267,2007,2
200712,4,6,4,6,1,2,1,1,4,4,20064,1,20064,2007,2
200712,6,15,5,15,1,0,0,1,0,6,6366,0,6366,2007,2
200712,6,15,5,15,1,0,1,1,0,6,6769,1,6769,2007,2
200712,7,7,6,7,1,4,0,1,0,0,6828,0,6828,2007,2
200712,7,7,6,7,1,4,1,1,0,0,7156,1,7156,2007,2
200712,9,46,8,43,1,1,0,1,0,6,8565,0,8565,2007,2
200712,9,46,8,43,1,1,1,1,0,6,7910,1,7910,2007,2
200712,10,30,9,28,0,8,0,0,2,1,6893,0,6893,2007,2
200712,10,30,9,28,0,8,1,0,2,1,7068,1,7068,2007,2
200712,11,10,10,10,0,8,0,1,2,1,34097,0,34097,2007,2
200712,11,10,10,10,0,8,1,1,2,1,39891,1,39891,2007,2
200712,11,10,10,10,0,8,2,1,2,1,1816,2,3632,2007,2
200712,11,10,10,10,1,2,0,1,2,1,7044,0,7044,2007,2
200712,11,10,10,10,1,2,1,1,2,1,7934,1,7934,2007,2
200712,11,10,10,10,1,2,2,1,2,1,460,2,920,2007,2
200712,11,10,10,10,1,5,0,1,0,0,11092,0,11092,2007,2
200712,11,10,10,10,1,5,1,1,0,0,14681,1,14681,2007,2
200712,11,10,10,10,1,5,2,1,0,0,1549,2,3098,2007,2
200712,12,43,11,40,1,0,0,1,0,6,5781,0,5781,2007,2
200712,12,43,11,40,1,0,1,1,0,6,6209,1,6209,2007,2
200712,14,4,13,4,0,8,0,1,4,4,135300,0,135300,2007,2
200712,14,4,13,4,0,8,1,1,4,4,137726,1,137726,2007,2
200712,15,40,13,4,0,8,0,1,4,4,3633,0,3633,2007,2
200712,15,40,13,4,0,8,1,1,4,4,3933,1,3933,2007,2
200712,16,3,14,3,0,8,0,1,1,7,2,0,2,2007,2
200712,17,48,15,44,1,0,0,1,0,0,4131,0,4131,2007,2
200712,17,48,15,44,1,0,1,1,0,0,4032,1,4032,2007,2
200712,21,12,18,12,1,4,0,1,0,0,15583,0,15583,2007,2
200712,21,12,18,12,1,4,1,1,0,0,16061,1,16061,2007,2
200712,23,19,20,18,1,0,0,1,0,0,18000,0,18000,2007,2
200712,23,19,20,18,1,0,1,1,0,0,20097,1,20097,2007,2
200712,24,16,21,16,1,0,0,1,0,0,9496,0,9496,2007,2
200712,24,16,21,16,1,0,1,1,0,0,11253,1,11253,2007,2
200712,28,22,24,21,0,8,0,1,2,2,60427,0,60427,2007,2
200712,28,22,24,21,0,8,1,1,2,2,62285,1,62285,2007,2
200712,29,14,25,14,1,0,0,1,0,6,12241,0,12241,2007,2
200712,29,14,25,14,1,0,1,1,0,6,13264,1,13264,2007,2
200712,33,68,24,21,0,8,0,1,2,2,5687,0,5687,2007,2
200712,33,68,24,21,0,8,1,1,2,2,6746,1,6746,2007,2
200712,34,28,29,26,0,8,0,0,2,2,13048,0,13048,2007,2
200712,34,28,29,26,0,8,1,0,2,2,14195,1,14195,2007,2
200712,35,33,30,31,0,8,0,1,2,2,6025,0,6025,2007,2
200712,35,33,30,31,0,8,1,1,2,2,7033,1,7033,2007,2
200712,36,52,10,10,0,8,0,1,2,1,2791,0,2791,2007,2
200712,36,52,10,10,0,8,1,1,2,1,3163,1,3163,2007,2
200712,39,34,33,32,1,0,0,1,0,0,6962,0,6962,2007,2
200712,39,34,33,32,1,0,1,1,0,0,8134,1,8134,2007,2
200712,41,11,35,11,0,8,0,0,0,0,17060,0,17060,2007,2
200712,41,11,35,11,0,8,1,0,0,0,17544,1,17544,2007,2
200712,42,36,36,34,1,4,0,1,0,0,8559,0,8559,2007,2
200712,42,36,36,34,1,4,1,1,0,0,8400,1,8400,2007,2
200712,43,35,37,33,1,0,0,1,0,0,3380,0,3380,2007,2
200712,43,35,37,33,1,0,1,1,0,0,3969,1,3969,2007,2
200712,64,62,55,56,0,8,1,1,2,1,62836,1,62836,2007,2
200712,45,37,39,35,1,4,0,1,0,6,16185,0,16185,2007,2
200712,45,37,39,35,1,4,1,1,0,6,16336,1,16336,2007,2
200712,46,71,55,56,0,8,0,1,2,1,302,0,302,2007,2
200712,46,71,55,56,0,8,1,1,2,1,308,1,308,2007,2
200712,48,42,40,39,1,5,0,1,0,6,6500,0,6500,2007,2
200712,48,42,40,39,1,5,1,1,0,6,8967,1,8967,2007,2
200712,50,72,42,63,0,8,0,1,4,4,3216,0,3216,2007,2
200712,50,72,42,63,0,8,1,1,4,4,3284,1,3284,2007,2
200712,51,45,43,42,0,8,0,1,2,2,44404,0,44404,2007,2
200712,51,45,43,42,0,8,1,1,2,2,46194,1,46194,2007,2
200712,51,45,43,42,1,0,0,1,0,0,6042,0,6042,2007,2
200712,51,45,43,42,1,0,1,1,0,0,6753,1,6753,2007,2
200712,52,49,44,45,1,0,0,1,0,0,9210,0,9210,2007,2
200712,52,49,44,45,1,0,1,1,0,0,13400,1,13400,2007,2
200712,53,50,45,46,1,1,0,1,0,0,8338,0,8338,2007,2
200712,53,50,45,46,1,1,1,1,0,0,6585,1,6585,2007,2
200712,56,56,48,50,1,0,0,1,0,6,15917,0,15917,2007,2
200712,56,56,48,50,1,0,1,1,0,6,16376,1,16376,2007,2
200712,57,47,24,21,0,8,0,1,2,2,4668,0,4668,2007,2
200712,57,47,24,21,0,8,1,1,2,2,5244,1,5244,2007,2
200712,57,47,57,55,0,8,0,1,4,5,84871,0,84871,2007,2
200712,57,47,57,55,0,8,1,1,4,5,86404,1,86404,2007,2
200712,57,47,57,55,1,2,0,1,4,5,6617,0,6617,2007,2
200712,57,47,57,55,1,2,1,1,4,5,6648,1,6648,2007,2
200712,58,65,49,59,0,8,0,0,2,1,65149,0,65149,2007,2
200712,58,65,49,59,0,8,1,0,2,1,67680,1,67680,2007,2
200712,58,65,49,59,0,8,2,0,2,1,2,2,4,2007,2
200712,60,57,51,51,0,8,0,0,2,1,5589,0,5589,2007,2
200712,60,57,51,51,0,8,1,0,2,1,5899,1,5899,2007,2
200712,62,58,53,52,1,3,0,1,0,0,5437,0,5437,2007,2
200712,62,58,53,52,1,3,1,1,0,0,7612,1,7612,2007,2
200712,64,62,55,56,0,8,0,1,2,1,59030,0,59030,2007,2
200712,65,61,56,55,0,8,0,1,2,1,51404,0,51404,2007,2
200712,65,61,56,55,0,8,1,1,2,1,53429,1,53429,2007,2
200712,66,61,57,55,0,8,0,1,0,6,4729,0,4729,2007,2
200712,66,61,57,55,0,8,1,1,0,6,784,1,784,2007,2
200712,66,61,57,55,0,8,0,1,4,4,23447,0,23447,2007,2
200712,66,61,57,55,0,8,1,1,4,4,22939,1,22939,2007,2
200712,66,61,57,55,0,8,2,1,4,4,289,2,578,2007,2
200712,66,61,57,55,0,8,0,0,4,5,42170,0,42170,2007,2
200712,66,61,57,55,0,8,0,1,4,5,336243,0,336243,2007,2
200712,66,61,57,55,0,8,1,0,4,5,47902,1,47902,2007,2
200712,66,61,57,55,0,8,1,1,4,5,346854,1,346854,2007,2
200712,66,61,57,55,0,8,2,1,4,5,4925,2,9850,2007,2
200712,66,61,57,55,1,0,0,1,0,6,70953,0,70953,2007,2
200712,66,61,57,55,1,0,1,1,0,6,75320,1,75320,2007,2
200712,66,61,57,55,1,0,2,1,0,6,3163,2,6326,2007,2
200712,66,61,57,55,1,1,0,1,0,6,8966,0,8966,2007,2
200712,66,61,57,55,1,1,1,1,0,6,8572,1,8572,2007,2
200712,66,61,57,55,1,1,2,1,0,6,693,2,1386,2007,2
200712,66,61,57,55,1,2,0,1,4,5,13420,0,13420,2007,2
200712,66,61,57,55,1,2,1,1,4,5,14221,1,14221,2007,2
200712,66,61,57,55,1,4,0,1,0,6,29803,0,29803,2007,2
200712,66,61,57,55,1,4,1,1,0,6,29191,1,29191,2007,2
200712,66,61,57,55,1,4,2,1,0,6,672,2,1344,2007,2
200712,66,61,57,55,1,5,0,1,0,6,9577,0,9577,2007,2
200712,66,61,57,55,1,5,1,1,0,6,11148,1,11148,2007,2
200712,66,61,57,55,1,5,2,1,0,6,52,2,104,2007,2
200712,67,64,58,58,0,8,0,0,0,0,38691,0,38691,2007,2
200712,67,64,58,58,0,8,1,0,0,0,38884,1,38884,2007,2
200712,68,63,59,57,1,4,0,1,0,0,8620,0,8620,2007,2
200712,68,63,59,57,1,4,1,1,0,0,8756,1,8756,2007,2
200801,1,23,1,22,1,4,0,1,0,0,2858,0,2858,2008,4
200801,1,23,1,22,1,4,1,1,0,0,2716,1,2716,2008,4
200801,4,6,4,6,1,2,0,1,4,4,19756,0,19756,2008,4
200801,4,6,4,6,1,2,1,1,4,4,18129,1,18129,2008,4
200801,6,15,5,15,1,0,0,1,0,6,7603,0,7603,2008,4
200801,6,15,5,15,1,0,1,1,0,6,6027,1,6027,2008,4
200801,7,7,6,7,1,4,0,1,0,0,6827,0,6827,2008,4
200801,7,7,6,7,1,4,1,1,0,0,6190,1,6190,2008,4
200801,9,46,8,43,1,1,0,1,0,6,8057,0,8057,2008,4
200801,9,46,8,43,1,1,1,1,0,6,8977,1,8977,2008,4
200801,10,30,9,28,0,8,0,0,2,1,4463,0,4463,2008,4
200801,10,30,9,28,0,8,1,0,2,1,4365,1,4365,2008,4
200801,11,10,10,10,0,8,0,1,2,1,30390,0,30390,2008,4
200801,11,10,10,10,0,8,1,1,2,1,32299,1,32299,2008,4
200801,11,10,10,10,0,8,2,1,2,1,1482,2,2964,2008,4
200801,11,10,10,10,1,2,0,1,2,1,6498,0,6498,2008,4
200801,11,10,10,10,1,2,1,1,2,1,7566,1,7566,2008,4
200801,11,10,10,10,1,2,2,1,2,1,253,2,506,2008,4
200801,11,10,10,10,1,5,0,1,0,0,12421,0,12421,2008,4
200801,11,10,10,10,1,5,1,1,0,0,11883,1,11883,2008,4
200801,11,10,10,10,1,5,2,1,0,0,1682,2,3364,2008,4
200801,12,43,11,40,1,0,0,1,0,6,6541,0,6541,2008,4
200801,12,43,11,40,1,0,1,1,0,6,5456,1,5456,2008,4
200801,14,4,13,4,0,8,0,1,4,4,125541,0,125541,2008,4
200801,14,4,13,4,0,8,1,1,4,4,117928,1,117928,2008,4
200801,15,40,13,4,0,8,0,1,4,4,3209,0,3209,2008,4
200801,15,40,13,4,0,8,1,1,4,4,2961,1,2961,2008,4
200801,16,3,14,3,0,8,0,1,1,7,1,0,1,2008,4
200801,16,3,14,3,0,8,1,1,1,7,2,1,2,2008,4
200801,17,48,15,44,1,0,0,1,0,0,4890,0,4890,2008,4
200801,17,48,15,44,1,0,1,1,0,0,4181,1,4181,2008,4
200801,21,12,18,12,1,4,0,1,0,0,15463,0,15463,2008,4
200801,21,12,18,12,1,4,1,1,0,0,14807,1,14807,2008,4
200801,23,19,20,18,1,0,0,1,0,0,24469,0,24469,2008,4
200801,23,19,20,18,1,0,1,1,0,0,22235,1,22235,2008,4
200801,24,16,21,16,1,0,0,1,0,0,11257,0,11257,2008,4
200801,24,16,21,16,1,0,1,1,0,0,11511,1,11511,2008,4
200801,28,22,24,21,0,8,0,1,2,2,51379,0,51379,2008,4
200801,28,22,24,21,0,8,1,1,2,2,46545,1,46545,2008,4
200801,29,14,25,14,1,0,0,1,0,6,13815,0,13815,2008,4
200801,29,14,25,14,1,0,1,1,0,6,13574,1,13574,2008,4
200801,33,68,24,21,0,8,0,1,2,2,4976,0,4976,2008,4
200801,33,68,24,21,0,8,1,1,2,2,5357,1,5357,2008,4
200801,34,28,29,26,0,8,0,0,2,2,11823,0,11823,2008,4
200801,34,28,29,26,0,8,1,0,2,2,9837,1,9837,2008,4
200801,35,33,30,31,0,8,0,1,2,2,7063,0,7063,2008,4
200801,35,33,30,31,0,8,1,1,2,2,6796,1,6796,2008,4
200801,36,52,10,10,0,8,0,1,2,1,2761,0,2761,2008,4
200801,36,52,10,10,0,8,1,1,2,1,2603,1,2603,2008,4
200801,39,34,33,32,1,0,0,1,0,0,8395,0,8395,2008,4
200801,39,34,33,32,1,0,1,1,0,0,7203,1,7203,2008,4
200801,41,11,35,11,0,8,0,0,0,0,17019,0,17019,2008,4
200801,41,11,35,11,0,8,1,0,0,0,16287,1,16287,2008,4
200801,42,36,36,34,1,4,0,1,0,0,8634,0,8634,2008,4
200801,42,36,36,34,1,4,1,1,0,0,7554,1,7554,2008,4
200801,43,35,37,33,1,0,0,1,0,0,4323,0,4323,2008,4
200801,43,35,37,33,1,0,1,1,0,0,3672,1,3672,2008,4
200801,45,37,39,35,1,4,0,1,0,6,17668,0,17668,2008,4
200801,45,37,39,35,1,4,1,1,0,6,16642,1,16642,2008,4
200801,48,42,40,39,1,5,0,1,0,6,7805,0,7805,2008,4
200801,48,42,40,39,1,5,1,1,0,6,6587,1,6587,2008,4
200801,50,72,42,63,0,8,0,1,4,4,3172,0,3172,2008,4
200801,50,72,42,63,0,8,1,1,4,4,2880,1,2880,2008,4
200801,51,45,43,42,0,8,0,1,2,2,44017,0,44017,2008,4
200801,51,45,43,42,0,8,1,1,2,2,42491,1,42491,2008,4
200801,51,45,43,42,1,0,0,1,0,0,6901,0,6901,2008,4
200801,51,45,43,42,1,0,1,1,0,0,6076,1,6076,2008,4
